datet,grid,solar,tariff
2015-01-19 10:15:00,-0.002,0.15,0.31728
2015-01-19 10:30:00,-0.171,0.34,0.31728
2015-01-19 10:45:00,-0.16,0.374,0.31728
2015-01-19 11:00:00,-0.177,0.384,0.31728
2015-01-19 11:15:00,-0.298,0.45,0.31728
2015-01-19 11:30:00,-0.42,0.601,0.31728
2015-01-19 11:45:00,-0.586,0.73,0.31728
2015-01-19 12:00:00,-0.436,0.633,0.31728
2015-01-19 12:15:00,-0.571,0.805,0.31728
2015-01-19 12:30:00,-0.657,0.853,0.31728
2015-01-19 12:45:00,-0.708,0.897,0.31728
2015-01-19 13:00:00,-0.783,0.925,0.31728
2015-01-19 13:15:00,-0.739,0.934,0.31728
2015-01-19 13:30:00,-0.766,0.949,0.31728
2015-01-19 13:45:00,-0.696,0.968,0.31728
2015-01-19 14:00:00,-0.797,0.99,0.31728
2015-01-19 14:15:00,-0.845,1.044,0.31728
2015-01-19 14:30:00,-0.741,0.884,0.31728
2015-01-19 14:45:00,-0.756,0.949,0.31728
2015-01-19 15:00:00,-0.745,0.931,0.31728
2015-01-19 15:15:00,-0.638,0.892,0.31728
2015-01-19 15:30:00,-0.686,0.864,0.31728
2015-01-19 15:45:00,-0.653,0.83,0.31728
2015-01-19 16:00:00,-0.643,0.777,0.31728
2015-01-19 16:15:00,-0.539,0.713,0.31728
2015-01-19 16:30:00,-0.452,0.652,0.31728
2015-01-19 16:45:00,-0.371,0.58,0.31728
2015-01-19 17:00:00,-0.295,0.505,0.31728
2015-01-19 17:15:00,-0.286,0.43,0.31728
2015-01-19 17:30:00,-0.169,0.345,0.31728
2015-01-19 17:45:00,-0.112,0.262,0.31728
2015-01-19 18:00:00,0.027,0.184,0.31728
2015-01-19 18:15:00,0.136,0.114,0.31728
2015-01-19 18:30:00,0.134,0.045,0.31728
2015-01-19 18:45:00,0.141,0.006,0.31728
2015-01-19 19:00:00,0.188,-0.011,0.31728
2015-01-19 19:15:00,0.221,-0.017,0.31728
2015-01-19 19:30:00,0.319,0.001,0.31728
2015-01-19 19:45:00,0.319,0.001,0.31728
2015-01-19 20:00:00,0.309,0.001,0.31728
2015-01-19 20:15:00,0.252,0.001,0.31728
2015-01-19 20:30:00,0.248,0.001,0.31728
2015-01-19 20:45:00,0.251,0.001,0.31728
2015-01-19 21:00:00,0.344,0.001,0.31728
2015-01-19 21:15:00,0.328,0.001,0.31728
2015-01-19 21:30:00,0.3,0.001,0.31728
2015-01-19 21:45:00,0.274,0.001,0.31728
2015-01-19 22:00:00,0.275,0.001,0.31728
2015-01-19 22:15:00,0.307,0.001,0.31728
2015-01-19 22:30:00,0.341,0.001,0.31728
2015-01-19 22:45:00,0.346,0.001,0.31728
2015-01-19 23:00:00,0.301,0.001,0.31728
2015-01-19 23:15:00,0.286,0.001,0.31728
2015-01-19 23:30:00,0.279,0.001,0.31728
2015-01-19 23:45:00,0.284,0.001,0.31728
2015-01-20 00:00:00,0.345,0.001,0.31728
2015-01-20 00:15:00,0.373,0.001,0.31728
2015-01-20 00:30:00,0.295,0.001,0.31728
2015-01-20 00:45:00,0.255,0.001,0.31728
2015-01-20 01:00:00,0.246,0.001,0.31728
2015-01-20 01:15:00,0.283,0.001,0.31728
2015-01-20 01:30:00,0.317,0.001,0.31728
2015-01-20 01:45:00,0.316,0.001,0.31728
2015-01-20 02:00:00,0.265,0.001,0.31728
2015-01-20 02:15:00,0.247,0.001,0.31728
2015-01-20 02:30:00,0.247,0.001,0.31728
2015-01-20 02:45:00,0.289,0.001,0.31728
2015-01-20 03:00:00,0.315,0.001,0.31728
2015-01-20 03:15:00,0.316,0.001,0.31728
2015-01-20 03:30:00,0.265,0.001,0.31728
2015-01-20 03:45:00,0.247,0.001,0.31728
2015-01-20 04:00:00,0.247,0.001,0.31728
2015-01-20 04:15:00,0.259,0.001,0.31728
2015-01-20 04:30:00,0.344,0.001,0.31728
2015-01-20 04:45:00,0.316,0.001,0.31728
2015-01-20 05:00:00,0.267,0.001,0.31728
2015-01-20 05:15:00,0.251,0.001,0.31728
2015-01-20 05:30:00,0.249,0.001,0.31728
2015-01-20 05:45:00,0.26,0.001,0.31728
2015-01-20 06:00:00,0.315,0.001,0.31728
2015-01-20 06:15:00,0.346,0.001,0.31728
2015-01-20 06:30:00,0.26,0.001,0.31728
2015-01-20 06:45:00,0.246,0.001,0.31728
2015-01-20 07:00:00,0.247,0.001,0.31728
2015-01-20 07:15:00,0.26,0.001,0.31728
2015-01-20 07:30:00,0.315,0.001,0.31728
2015-01-20 07:45:00,0.315,0.001,0.31728
2015-01-20 08:00:00,0.291,0.001,0.31728
2015-01-20 08:15:00,0.249,0.001,0.31728
2015-01-20 08:30:00,0.248,0.001,0.31728
2015-01-20 08:45:00,0.263,0.001,0.31728
2015-01-20 09:00:00,0.231,-0.004,0.31728
2015-01-20 09:15:00,0.196,0.021,0.31728
2015-01-20 09:30:00,0.114,0.048,0.31728
2015-01-20 09:45:00,0.06,0.087,0.31728
2015-01-20 10:00:00,0.011,0.135,0.31728
2015-01-20 10:15:00,0.018,0.171,0.31728
2015-01-20 10:30:00,-0.052,0.266,0.31728
2015-01-20 10:45:00,-0.133,0.346,0.31728
2015-01-20 11:00:00,-0.276,0.436,0.31728
2015-01-20 11:15:00,-0.312,0.457,0.31728
2015-01-20 11:30:00,-0.324,0.47,0.31728
2015-01-20 11:45:00,-0.431,0.591,0.31728
2015-01-20 12:00:00,-0.459,0.704,0.31728
2015-01-20 12:15:00,-0.501,0.721,0.31728
2015-01-20 12:30:00,-0.499,0.657,0.31728
2015-01-20 12:45:00,-0.633,0.78,0.31728
2015-01-20 13:00:00,-0.702,0.881,0.31728
2015-01-20 13:15:00,-0.785,0.942,0.31728
2015-01-20 13:30:00,-0.722,0.979,0.31728
2015-01-20 13:45:00,-0.761,0.97,0.31728
2015-01-20 14:00:00,-0.791,0.994,0.31728
2015-01-20 14:15:00,-0.89,1.029,0.31728
2015-01-20 14:30:00,-0.877,1.039,0.31728
2015-01-20 14:45:00,-0.737,0.911,0.31728
2015-01-20 15:00:00,-0.555,0.76,0.31728
2015-01-20 15:15:00,-0.441,0.69,0.31728
2015-01-20 15:30:00,-0.685,0.833,0.31728
2015-01-20 15:45:00,-0.641,0.814,0.31728
2015-01-20 16:00:00,-0.593,0.728,0.35608
2015-01-20 16:15:00,-0.573,0.727,0.35608
2015-01-20 16:30:00,-0.399,0.642,0.35608
2015-01-20 16:45:00,-0.353,0.561,0.35608
2015-01-20 17:00:00,-0.31,0.469,0.35608
2015-01-20 17:15:00,-0.215,0.394,0.35608
2015-01-20 17:30:00,-0.168,0.315,0.35608
2015-01-20 17:45:00,-0.009,0.167,0.35608
2015-01-20 18:00:00,0.135,0.116,0.35608
2015-01-20 18:15:00,0.094,0.122,0.35608
2015-01-20 18:30:00,0.125,0.045,0.35608
2015-01-20 18:45:00,0.139,0.019,0.35608
2015-01-20 19:00:00,0.176,-0.008,0.35608
2015-01-20 19:15:00,0.254,-0.016,0.35608
2015-01-20 19:30:00,0.322,0.001,0.35608
2015-01-20 19:45:00,0.349,0.001,0.35608
2015-01-20 20:00:00,0.28,0.001,0.35608
2015-01-20 20:15:00,0.249,0.001,0.35608
2015-01-20 20:30:00,0.253,0.001,0.35608
2015-01-20 20:45:00,0.264,0.001,0.35608
2015-01-20 21:00:00,0.339,0.001,0.31728
2015-01-20 21:15:00,0.332,0.001,0.31728
2015-01-20 21:30:00,0.305,0.001,0.31728
2015-01-20 21:45:00,0.312,0.001,0.31728
2015-01-20 22:00:00,0.303,0.001,0.31728
2015-01-20 22:15:00,0.296,0.001,0.31728
2015-01-20 22:30:00,0.346,0.001,0.31728
2015-01-20 22:45:00,0.345,0.001,0.31728
2015-01-20 23:00:00,0.284,0.001,0.31728
2015-01-20 23:15:00,0.305,0.001,0.31728
2015-01-20 23:30:00,0.276,0.001,0.31728
2015-01-20 23:45:00,0.3,0.001,0.31728
2015-01-21 00:00:00,0.347,0.001,0.31728
2015-01-21 00:15:00,0.343,0.001,0.31728
2015-01-21 00:30:00,0.306,0.001,0.31728
2015-01-21 00:45:00,0.277,0.001,0.31728
2015-01-21 01:00:00,0.252,0.001,0.31728
2015-01-21 01:15:00,0.271,0.001,0.31728
2015-01-21 01:30:00,0.319,0.001,0.31728
2015-01-21 01:45:00,0.345,0.001,0.31728
2015-01-21 02:00:00,0.262,0.001,0.31728
2015-01-21 02:15:00,0.249,0.001,0.31728
2015-01-21 02:30:00,0.249,0.001,0.31728
2015-01-21 02:45:00,0.261,0.001,0.31728
2015-01-21 03:00:00,0.344,0.001,0.31728
2015-01-21 03:15:00,0.317,0.001,0.31728
2015-01-21 03:30:00,0.266,0.001,0.31728
2015-01-21 03:45:00,0.247,0.001,0.31728
2015-01-21 04:00:00,0.247,0.001,0.31728
2015-01-21 04:15:00,0.259,0.001,0.31728
2015-01-21 04:30:00,0.344,0.001,0.31728
2015-01-21 04:45:00,0.318,0.001,0.31728
2015-01-21 05:00:00,0.273,0.001,0.31728
2015-01-21 05:15:00,0.252,0.001,0.31728
2015-01-21 05:30:00,0.251,0.001,0.31728
2015-01-21 05:45:00,0.255,0.001,0.31728
2015-01-21 06:00:00,0.316,0.001,0.31728
2015-01-21 06:15:00,0.344,0.001,0.31728
2015-01-21 06:30:00,0.273,0.001,0.31728
2015-01-21 06:45:00,0.249,0.001,0.31728
2015-01-21 07:00:00,0.246,0.001,0.31728
2015-01-21 07:15:00,0.25,0.001,0.31728
2015-01-21 07:30:00,0.315,0.001,0.31728
2015-01-21 07:45:00,0.32,0.001,0.31728
2015-01-21 08:00:00,0.307,0.001,0.31728
2015-01-21 08:15:00,0.251,0.001,0.31728
2015-01-21 08:30:00,0.249,0.001,0.31728
2015-01-21 08:45:00,0.23,0.001,0.31728
2015-01-21 09:00:00,0.216,0.0,0.31728
2015-01-21 09:15:00,0.2,0.019,0.31728
2015-01-21 09:30:00,0.133,0.048,0.31728
2015-01-21 09:45:00,0.08,0.096,0.31728
2015-01-21 10:00:00,0.017,0.13,0.31728
2015-01-21 10:15:00,-0.026,0.175,0.31728
2015-01-21 10:30:00,-0.068,0.275,0.31728
2015-01-21 10:45:00,-0.098,0.314,0.31728
2015-01-21 11:00:00,-0.308,0.488,0.31728
2015-01-21 11:15:00,-0.284,0.438,0.31728
2015-01-21 11:30:00,-0.334,0.497,0.31728
2015-01-21 11:45:00,-0.456,0.598,0.31728
2015-01-21 12:00:00,-0.479,0.678,0.31728
2015-01-21 12:15:00,-0.509,0.749,0.31728
2015-01-21 12:30:00,-0.606,0.794,0.31728
2015-01-21 12:45:00,-0.703,0.843,0.31728
2015-01-21 13:00:00,-0.709,0.894,0.31728
2015-01-21 13:15:00,-0.767,0.908,0.31728
2015-01-21 13:30:00,-0.722,0.922,0.31728
2015-01-21 13:45:00,-0.685,0.946,0.31728
2015-01-21 14:00:00,-0.738,0.927,0.31728
2015-01-21 14:15:00,-0.792,0.935,0.31728
2015-01-21 14:30:00,-0.736,0.925,0.31728
2015-01-21 14:45:00,-0.762,0.896,0.31728
2015-01-21 15:00:00,-0.65,0.879,0.31728
2015-01-21 15:15:00,-0.656,0.856,0.31728
2015-01-21 15:30:00,-0.596,0.82,0.31728
2015-01-21 15:45:00,-0.657,0.786,0.31728
2015-01-21 16:00:00,-0.616,0.752,0.35608
2015-01-21 16:15:00,-0.53,0.694,0.35608
2015-01-21 16:30:00,-0.455,0.633,0.35608
2015-01-21 16:45:00,-0.313,0.56,0.35608
2015-01-21 17:00:00,-0.288,0.49,0.35608
2015-01-21 17:15:00,-0.27,0.412,0.35608
2015-01-21 17:30:00,-0.158,0.337,0.35608
2015-01-21 17:45:00,-0.117,0.26,0.35608
2015-01-21 18:00:00,0.031,0.181,0.35608
2015-01-21 18:15:00,0.112,0.114,0.35608
2015-01-21 18:30:00,0.164,0.051,0.35608
2015-01-21 18:45:00,0.148,0.011,0.35608
2015-01-21 19:00:00,0.18,-0.011,0.35608
2015-01-21 19:15:00,0.212,-0.017,0.35608
2015-01-21 19:30:00,0.288,-0.001,0.35608
2015-01-21 19:45:00,0.354,0.001,0.35608
2015-01-21 20:00:00,0.321,0.001,0.35608
2015-01-21 20:15:00,0.261,0.001,0.35608
2015-01-21 20:30:00,0.25,0.001,0.35608
2015-01-21 20:45:00,0.279,0.001,0.35608
2015-01-21 21:00:00,0.272,0.001,0.31728
2015-01-21 21:15:00,0.329,0.001,0.31728
2015-01-21 21:30:00,0.346,0.001,0.31728
2015-01-21 21:45:00,0.323,0.001,0.31728
2015-01-21 22:00:00,0.418,0.001,0.31728
2015-01-21 22:15:00,0.274,0.001,0.31728
2015-01-21 22:30:00,0.305,0.001,0.31728
2015-01-21 22:45:00,0.344,0.001,0.31728
2015-01-21 23:00:00,0.372,0.001,0.31728
2015-01-21 23:15:00,0.284,0.001,0.31728
2015-01-21 23:30:00,0.276,0.001,0.31728
2015-01-21 23:45:00,0.276,0.001,0.31728
2015-01-22 00:00:00,0.298,0.001,0.31728
2015-01-22 00:15:00,0.346,0.001,0.31728
2015-01-22 00:30:00,0.374,0.001,0.31728
2015-01-22 00:45:00,0.28,0.001,0.31728
2015-01-22 01:00:00,0.248,0.001,0.31728
2015-01-22 01:15:00,0.248,0.001,0.31728
2015-01-22 01:30:00,0.255,0.001,0.31728
2015-01-22 01:45:00,0.318,0.001,0.31728
2015-01-22 02:00:00,0.323,0.001,0.31728
2015-01-22 02:15:00,0.306,0.001,0.31728
2015-01-22 02:30:00,0.259,0.001,0.31728
2015-01-22 02:45:00,0.251,0.001,0.31728
2015-01-22 03:00:00,0.25,0.001,0.31728
2015-01-22 03:15:00,0.312,0.001,0.31728
2015-01-22 03:30:00,0.347,0.001,0.31728
2015-01-22 03:45:00,0.301,0.001,0.31728
2015-01-22 04:00:00,0.25,0.001,0.31728
2015-01-22 04:15:00,0.25,0.001,0.31728
2015-01-22 04:30:00,0.248,0.001,0.31728
2015-01-22 04:45:00,0.289,0.001,0.31728
2015-01-22 05:00:00,0.321,0.001,0.31728
2015-01-22 05:15:00,0.311,0.001,0.31728
2015-01-22 05:30:00,0.25,0.001,0.31728
2015-01-22 05:45:00,0.248,0.001,0.31728
2015-01-22 06:00:00,0.248,0.001,0.31728
2015-01-22 06:15:00,0.279,0.001,0.31728
2015-01-22 06:30:00,0.316,0.001,0.31728
2015-01-22 06:45:00,0.316,0.001,0.31728
2015-01-22 07:00:00,0.254,0.001,0.31728
2015-01-22 07:15:00,0.248,0.001,0.31728
2015-01-22 07:30:00,0.248,0.001,0.31728
2015-01-22 07:45:00,0.269,0.001,0.31728
2015-01-22 08:00:00,0.319,0.001,0.31728
2015-01-22 08:15:00,0.317,0.001,0.31728
2015-01-22 08:30:00,0.259,0.001,0.31728
2015-01-22 08:45:00,0.148,0.001,0.31728
2015-01-22 09:00:00,0.126,0.025,0.31728
2015-01-22 09:15:00,0.127,0.033,0.31728
2015-01-22 09:30:00,0.174,0.043,0.31728
2015-01-22 09:45:00,0.136,0.079,0.31728
2015-01-22 10:00:00,0.013,0.149,0.31728
2015-01-22 10:15:00,-0.03,0.179,0.31728
2015-01-22 10:30:00,-0.074,0.219,0.31728
2015-01-22 10:45:00,-0.275,0.425,0.31728
2015-01-22 11:00:00,-0.166,0.379,0.31728
2015-01-22 11:15:00,-0.327,0.54,0.31728
2015-01-22 11:30:00,-0.306,0.513,0.31728
2015-01-22 11:45:00,-0.471,0.619,0.31728
2015-01-22 12:00:00,-0.617,0.759,0.31728
2015-01-22 12:15:00,-0.671,0.846,0.31728
2015-01-22 12:30:00,-0.653,0.87,0.31728
2015-01-22 12:45:00,-0.699,0.91,0.31728
2015-01-22 13:00:00,-0.674,0.9,0.31728
2015-01-22 13:15:00,-0.789,0.933,0.31728
2015-01-22 13:30:00,-0.609,0.806,0.31728
2015-01-22 13:45:00,-0.854,0.995,0.31728
2015-01-22 14:00:00,-0.759,1.019,0.31728
2015-01-22 14:15:00,-0.651,0.869,0.31728
2015-01-22 14:30:00,-0.826,1.064,0.31728
2015-01-22 14:45:00,-0.907,1.063,0.31728
2015-01-22 15:00:00,-0.824,1.0,0.31728
2015-01-22 15:15:00,-0.541,0.707,0.31728
2015-01-22 15:30:00,-0.62,0.838,0.31728
2015-01-22 15:45:00,-0.377,0.59,0.31728
2015-01-22 16:00:00,-0.337,0.533,0.35608
2015-01-22 16:15:00,-0.293,0.484,0.35608
2015-01-22 16:30:00,-0.218,0.362,0.35608
2015-01-22 16:45:00,-0.364,0.552,0.35608
2015-01-22 17:00:00,-0.356,0.538,0.35608
2015-01-22 17:15:00,-0.252,0.506,0.35608
2015-01-22 17:30:00,-0.344,0.548,0.35608
2015-01-22 17:45:00,-0.226,0.41,0.35608
2015-01-22 18:00:00,-0.193,0.338,0.35608
2015-01-22 18:15:00,0.014,0.17,0.35608
2015-01-22 18:30:00,0.094,0.089,0.35608
2015-01-22 18:45:00,0.183,0.034,0.35608
2015-01-22 19:00:00,0.266,-0.002,0.35608
2015-01-22 19:15:00,0.219,-0.016,0.35608
2015-01-22 19:30:00,0.281,0.0,0.35608
2015-01-22 19:45:00,0.256,0.001,0.35608
2015-01-22 20:00:00,0.268,0.001,0.35608
2015-01-22 20:15:00,0.351,0.001,0.35608
2015-01-22 20:30:00,0.319,0.001,0.35608
2015-01-22 20:45:00,0.273,0.001,0.35608
2015-01-22 21:00:00,0.275,0.001,0.31728
2015-01-22 21:15:00,0.267,0.001,0.31728
2015-01-22 21:30:00,0.277,0.001,0.31728
2015-01-22 21:45:00,0.343,0.001,0.31728
2015-01-22 22:00:00,0.377,0.001,0.31728
2015-01-22 22:15:00,0.312,0.001,0.31728
2015-01-22 22:30:00,0.276,0.001,0.31728
2015-01-22 22:45:00,0.276,0.001,0.31728
2015-01-22 23:00:00,0.306,0.001,0.31728
2015-01-22 23:15:00,0.332,0.001,0.31728
2015-01-22 23:30:00,0.345,0.001,0.31728
2015-01-22 23:45:00,0.324,0.001,0.31728
2015-01-23 00:00:00,0.275,0.001,0.31728
2015-01-23 00:15:00,0.303,0.001,0.31728
2015-01-23 00:30:00,0.278,0.001,0.31728
2015-01-23 00:45:00,0.307,0.001,0.31728
2015-01-23 01:00:00,0.32,0.001,0.31728
2015-01-23 01:15:00,0.312,0.001,0.31728
2015-01-23 01:30:00,0.248,0.001,0.31728
2015-01-23 01:45:00,0.275,0.001,0.31728
2015-01-23 02:00:00,0.247,0.001,0.31728
2015-01-23 02:15:00,0.277,0.001,0.31728
2015-01-23 02:30:00,0.317,0.001,0.31728
2015-01-23 02:45:00,0.315,0.001,0.31728
2015-01-23 03:00:00,0.256,0.001,0.31728
2015-01-23 03:15:00,0.248,0.001,0.31728
2015-01-23 03:30:00,0.248,0.001,0.31728
2015-01-23 03:45:00,0.265,0.001,0.31728
2015-01-23 04:00:00,0.322,0.0,0.31728
2015-01-23 04:15:00,0.325,0.0,0.31728
2015-01-23 04:30:00,0.271,0.001,0.31728
2015-01-23 04:45:00,0.249,0.001,0.31728
2015-01-23 05:00:00,0.25,0.001,0.31728
2015-01-23 05:15:00,0.252,0.001,0.31728
2015-01-23 05:30:00,0.314,0.0,0.31728
2015-01-23 05:45:00,0.314,0.001,0.31728
2015-01-23 06:00:00,0.273,0.001,0.31728
2015-01-23 06:15:00,0.245,0.001,0.31728
2015-01-23 06:30:00,0.245,0.001,0.31728
2015-01-23 06:45:00,0.246,0.001,0.31728
2015-01-23 07:00:00,0.305,0.0,0.31728
2015-01-23 07:15:00,0.314,0.0,0.31728
2015-01-23 07:30:00,0.284,0.001,0.31728
2015-01-23 07:45:00,0.247,0.001,0.31728
2015-01-23 08:00:00,0.249,0.001,0.31728
2015-01-23 08:15:00,0.249,0.001,0.31728
2015-01-23 08:30:00,0.296,0.001,0.31728
2015-01-23 08:45:00,0.235,-0.001,0.31728
2015-01-23 09:00:00,0.194,-0.001,0.31728
2015-01-23 09:15:00,0.191,0.015,0.31728
2015-01-23 09:30:00,0.201,0.032,0.31728
2015-01-23 09:45:00,0.469,0.041,0.31728
2015-01-23 10:00:00,0.266,0.056,0.31728
2015-01-23 10:15:00,0.089,0.138,0.31728
2015-01-23 10:30:00,-0.027,0.262,0.31728
2015-01-23 10:45:00,-0.168,0.358,0.31728
2015-01-23 11:00:00,-0.283,0.432,0.31728
2015-01-23 11:15:00,-0.328,0.502,0.31728
2015-01-23 11:30:00,-0.418,0.602,0.31728
2015-01-23 11:45:00,-0.488,0.698,0.31728
2015-01-23 12:00:00,-0.566,0.769,0.31728
2015-01-23 12:15:00,-0.71,0.857,0.31728
2015-01-23 12:30:00,-0.718,0.907,0.31728
2015-01-23 12:45:00,-0.709,0.956,0.31728
2015-01-23 13:00:00,-0.775,0.978,0.31728
2015-01-23 13:15:00,-0.832,1.021,0.31728
2015-01-23 13:30:00,-0.879,1.046,0.31728
2015-01-23 13:45:00,-0.862,1.049,0.31728
2015-01-23 14:00:00,-0.798,1.045,0.31728
2015-01-23 14:15:00,-0.802,1.038,0.31728
2015-01-23 14:30:00,-0.804,1.025,0.31728
2015-01-23 14:45:00,-0.856,1.001,0.31728
2015-01-23 15:00:00,-0.8,0.99,0.31728
2015-01-23 15:15:00,-0.799,0.948,0.31728
2015-01-23 15:30:00,-0.663,0.913,0.31728
2015-01-23 15:45:00,-0.667,0.872,0.31728
2015-01-23 16:00:00,-0.638,0.828,0.35608
2015-01-23 16:15:00,-0.631,0.768,0.35608
2015-01-23 16:30:00,-0.537,0.704,0.35608
2015-01-23 16:45:00,-0.464,0.637,0.35608
2015-01-23 17:00:00,-0.35,0.56,0.35608
2015-01-23 17:15:00,-0.234,0.481,0.35608
2015-01-23 17:30:00,-0.243,0.389,0.35608
2015-01-23 17:45:00,-0.121,0.302,0.35608
2015-01-23 18:00:00,-0.073,0.218,0.35608
2015-01-23 18:15:00,0.04,0.141,0.35608
2015-01-23 18:30:00,0.188,0.06,0.35608
2015-01-23 18:45:00,0.2,0.005,0.35608
2015-01-23 19:00:00,0.188,-0.008,0.35608
2015-01-23 19:15:00,0.246,-0.016,0.35608
2015-01-23 19:30:00,0.272,-0.004,0.35608
2015-01-23 19:45:00,0.328,0.001,0.35608
2015-01-23 20:00:00,0.358,0.001,0.35608
2015-01-23 20:15:00,0.273,0.001,0.35608
2015-01-23 20:30:00,0.255,0.001,0.35608
2015-01-23 20:45:00,0.258,0.001,0.35608
2015-01-23 21:00:00,0.303,0.001,0.31728
2015-01-23 21:15:00,0.334,0.001,0.31728
2015-01-23 21:30:00,0.349,0.001,0.31728
2015-01-23 21:45:00,0.289,0.001,0.31728
2015-01-23 22:00:00,0.31,0.001,0.31728
2015-01-23 22:15:00,0.284,0.001,0.31728
2015-01-23 22:30:00,0.313,0.001,0.31728
2015-01-23 22:45:00,0.354,0.001,0.31728
2015-01-23 23:00:00,0.344,0.001,0.31728
2015-01-23 23:15:00,0.291,0.001,0.31728
2015-01-23 23:30:00,0.286,0.001,0.31728
2015-01-23 23:45:00,0.287,0.001,0.31728
2015-01-24 00:00:00,0.322,0.001,0.31728
2015-01-24 00:15:00,0.38,0.001,0.31728
2015-01-24 00:30:00,0.335,0.001,0.31728
2015-01-24 00:45:00,0.266,0.001,0.31728
2015-01-24 01:00:00,0.256,0.001,0.31728
2015-01-24 01:15:00,0.256,0.001,0.31728
2015-01-24 01:30:00,0.304,0.0,0.31728
2015-01-24 01:45:00,0.324,0.0,0.31728
2015-01-24 02:00:00,0.292,0.001,0.31728
2015-01-24 02:15:00,0.255,0.001,0.31728
2015-01-24 02:30:00,0.254,0.001,0.31728
2015-01-24 02:45:00,0.255,0.001,0.31728
2015-01-24 03:00:00,0.313,0.001,0.31728
2015-01-24 03:15:00,0.324,0.001,0.31728
2015-01-24 03:30:00,0.282,0.001,0.31728
2015-01-24 03:45:00,0.256,0.001,0.31728
2015-01-24 04:00:00,0.258,0.001,0.31728
2015-01-24 04:15:00,0.259,0.001,0.31728
2015-01-24 04:30:00,0.32,0.001,0.31728
2015-01-24 04:45:00,0.321,0.001,0.31728
2015-01-24 05:00:00,0.273,0.001,0.31728
2015-01-24 05:15:00,0.258,0.001,0.31728
2015-01-24 05:30:00,0.257,0.001,0.31728
2015-01-24 05:45:00,0.267,0.001,0.31728
2015-01-24 06:00:00,0.321,0.001,0.31728
2015-01-24 06:15:00,0.319,0.001,0.31728
2015-01-24 06:30:00,0.263,0.001,0.31728
2015-01-24 06:45:00,0.256,0.001,0.31728
2015-01-24 07:00:00,0.256,0.001,0.31728
2015-01-24 07:15:00,0.277,0.001,0.31728
2015-01-24 07:30:00,0.322,0.001,0.31728
2015-01-24 07:45:00,0.311,0.001,0.31728
2015-01-24 08:00:00,0.256,0.001,0.31728
2015-01-24 08:15:00,0.259,0.001,0.31728
2015-01-24 08:30:00,0.256,0.001,0.31728
2015-01-24 08:45:00,0.184,-0.002,0.31728
2015-01-24 09:00:00,0.211,0.005,0.31728
2015-01-24 09:15:00,0.17,0.02,0.31728
2015-01-24 09:30:00,0.114,0.033,0.31728
2015-01-24 09:45:00,0.102,0.045,0.31728
2015-01-24 10:00:00,0.087,0.058,0.31728
2015-01-24 10:15:00,0.048,0.141,0.31728
2015-01-24 10:30:00,-0.048,0.263,0.31728
2015-01-24 10:45:00,-0.181,0.357,0.31728
2015-01-24 11:00:00,-0.285,0.43,0.31728
2015-01-24 11:15:00,-0.355,0.5,0.31728
2015-01-24 11:30:00,-0.413,0.601,0.31728
2015-01-24 11:45:00,-0.488,0.692,0.31728
2015-01-24 12:00:00,-0.55,0.761,0.31728
2015-01-24 12:15:00,-0.638,0.844,0.31728
2015-01-24 12:30:00,-0.742,0.889,0.31728
2015-01-24 12:45:00,-0.781,0.927,0.31728
2015-01-24 13:00:00,-0.737,0.95,0.31728
2015-01-24 13:15:00,-0.765,0.975,0.31728
2015-01-24 13:30:00,-0.712,0.991,0.31728
2015-01-24 13:45:00,-0.843,1.01,0.31728
2015-01-24 14:00:00,-0.806,1.006,0.31728
2015-01-24 14:15:00,-0.81,0.993,0.31728
2015-01-24 14:30:00,-0.804,0.985,0.31728
2015-01-24 14:45:00,-0.697,0.96,0.31728
2015-01-24 15:00:00,-0.766,0.97,0.31728
2015-01-24 15:15:00,-0.748,0.943,0.31728
2015-01-24 15:30:00,-0.771,0.906,0.31728
2015-01-24 15:45:00,-0.683,0.869,0.31728
2015-01-24 16:00:00,-0.655,0.816,0.35608
2015-01-24 16:15:00,-0.508,0.757,0.35608
2015-01-24 16:30:00,-0.497,0.697,0.35608
2015-01-24 16:45:00,-0.438,0.621,0.35608
2015-01-24 17:00:00,-0.406,0.549,0.35608
2015-01-24 17:15:00,-0.283,0.47,0.35608
2015-01-24 17:30:00,-0.203,0.385,0.35608
2015-01-24 17:45:00,-0.046,0.3,0.35608
2015-01-24 18:00:00,-0.027,0.22,0.35608
2015-01-24 18:15:00,0.041,0.144,0.35608
2015-01-24 18:30:00,0.081,0.067,0.35608
2015-01-24 18:45:00,0.175,0.008,0.35608
2015-01-24 19:00:00,0.202,-0.008,0.35608
2015-01-24 19:15:00,0.255,-0.016,0.35608
2015-01-24 19:30:00,0.485,-0.005,0.35608
2015-01-24 19:45:00,0.256,0.001,0.35608
2015-01-24 20:00:00,0.291,0.001,0.35608
2015-01-24 20:15:00,0.257,0.001,0.35608
2015-01-24 20:30:00,0.311,0.001,0.35608
2015-01-24 20:45:00,0.357,0.0,0.35608
2015-01-24 21:00:00,0.296,0.001,0.31728
2015-01-24 21:15:00,0.266,0.001,0.31728
2015-01-24 21:30:00,0.311,0.001,0.31728
2015-01-24 21:45:00,0.283,0.001,0.31728
2015-01-24 22:00:00,0.338,0.001,0.31728
2015-01-24 22:15:00,0.352,0.001,0.31728
2015-01-24 22:30:00,0.349,0.0,0.31728
